Customer_ID,Age,Channel,Prior_Policy,Vintage_Months,Quarter,Premium_Band,Payment_Plan,Dependents,Lapsed_1yr
EU102818,66,Agent,1,11,Q3,Moderate,Monthly,1,0
EU102819,59,Agent,0,12,Q1,Moderate,Quarterly,0,0
EU102820,70,Agent,0,49,Q4,Low,Quarterly,1,0
EU102821,50,Agent,0,39,Q1,High,Annual,2,0
EU102822,29,Agent,1,47,Q2,Low,Annual,5,0
EU102823,53,Agent,0,19,Q1,Low,Monthly,1,0
EU102824,61,Online,1,34,Q2,High,Quarterly,0,0
EU102825,44,Agent,1,38,Q3,Low,Quarterly,1,0
EU102826,45,Agent,0,34,Q3,High,Annual,1,0
EU102827,34,Online,1,46,Q4,Low,Monthly,1,1
EU102828,29,Agent,1,26,Q1,Low,Quarterly,5,0
EU102829,60,Agent,0,40,Q2,Moderate,Annual,3,0
EU102830,30,Agent,0,16,Q2,Moderate,Quarterly,5,0
EU102831,50,Online,1,19,Q4,Moderate,Quarterly,2,0
EU102832,28,Agent,0,50,Q1,High,Annual,3,0
EU102833,63,Online,1,56,Q2,Low,Quarterly,2,0
EU102834,63,Online,0,29,Q4,Moderate,Monthly,3,0
EU102835,59,Agent,0,45,Q4,Low,Annual,0,0
EU102836,25,Online,0,38,Q1,Moderate,Monthly,1,0
EU102837,48,Agent,1,36,Q1,High,Quarterly,3,0
EU102838,60,Agent,0,21,Q1,Low,Quarterly,1,0
EU102839,30,Agent,0,10,Q2,Low,Quarterly,4,0
EU102840,65,Online,0,47,Q4,Low,Quarterly,0,0
EU102841,70,Agent,1,23,Q1,High,Quarterly,1,0
EU102842,68,Agent,0,44,Q3,High,Quarterly,1,0
EU102843,55,Online,0,60,Q1,Low,Annual,2,0
EU102844,44,Online,0,52,Q2,Moderate,Quarterly,5,0
EU102845,48,Online,1,44,Q1,Low,Quarterly,0,1
EU102846,49,Agent,1,59,Q1,High,Quarterly,4,0
EU102847,60,Agent,1,7,Q3,Moderate,Monthly,3,0
EU102848,45,Agent,0,38,Q3,High,Annual,0,0
EU102849,54,Online,0,5,Q2,Low,Monthly,2,1
EU102850,48,Agent,0,19,Q1,Low,Monthly,1,0
EU102851,68,Online,0,46,Q1,High,Monthly,1,0
EU102852,66,Agent,0,33,Q3,Moderate,Monthly,1,0
EU102853,54,Online,0,24,Q1,Low,Annual,1,0
EU102854,46,Online,0,43,Q2,High,Annual,2,0
EU102855,52,Online,0,23,Q3,High,Annual,2,0
EU102856,31,Agent,0,22,Q4,Moderate,Monthly,3,0
EU102857,59,Agent,0,36,Q4,Low,Quarterly,3,0
EU102858,52,Agent,0,53,Q4,Moderate,Monthly,4,0
EU102859,38,Agent,0,46,Q4,Moderate,Quarterly,0,0
EU102860,34,Agent,0,21,Q3,Low,Monthly,5,0
EU102861,40,Online,0,18,Q2,High,Quarterly,0,0
EU102862,40,Agent,0,38,Q4,High,Quarterly,4,0
EU102863,55,Online,0,27,Q4,Low,Annual,2,0
EU102864,66,Agent,0,37,Q1,Low,Quarterly,0,0
EU102865,49,Agent,0,49,Q2,Moderate,Quarterly,0,0
EU102866,37,Agent,1,25,Q4,High,Monthly,5,0
EU102867,30,Online,1,39,Q3,Moderate,Monthly,3,0
EU102868,68,Agent,1,30,Q3,High,Annual,4,0
EU102869,33,Online,0,43,Q2,Low,Monthly,5,1
EU102870,69,Agent,0,14,Q4,High,Monthly,4,0
EU102871,60,Online,0,34,Q3,Moderate,Monthly,3,1
EU102872,67,Agent,1,54,Q1,Moderate,Monthly,1,0
EU102873,44,Agent,1,32,Q3,Low,Monthly,0,1
EU102874,42,Online,1,31,Q2,Moderate,Annual,2,0
EU102875,67,Online,0,49,Q4,Moderate,Annual,4,0
EU102876,45,Agent,0,2,Q2,Low,Monthly,2,0
EU102877,28,Online,0,47,Q3,Low,Annual,1,0
EU102878,57,Agent,1,39,Q4,High,Annual,0,1
EU102879,51,Online,0,35,Q2,Low,Monthly,1,0
EU102880,31,Agent,1,23,Q2,Low,Quarterly,2,0
EU102881,30,Agent,0,6,Q4,Moderate,Monthly,5,1
EU102882,39,Agent,1,21,Q1,Moderate,Monthly,4,0
EU102883,42,Online,0,26,Q3,Moderate,Monthly,1,1
EU102884,56,Online,1,30,Q1,Low,Quarterly,3,0
EU102885,35,Agent,0,41,Q2,Moderate,Monthly,1,0
EU102886,44,Online,1,42,Q2,Moderate,Monthly,3,0
EU102887,48,Agent,0,53,Q1,Moderate,Monthly,2,0
EU102888,39,Online,1,30,Q3,Low,Monthly,3,1
EU102889,31,Agent,1,53,Q2,Low,Annual,1,0
EU102890,45,Agent,0,8,Q4,Moderate,Quarterly,5,0
EU102891,66,Agent,1,39,Q2,Moderate,Quarterly,3,0
EU102892,50,Agent,0,33,Q2,Low,Monthly,3,1
EU102893,68,Agent,0,10,Q3,Moderate,Monthly,2,0
EU102894,38,Online,1,18,Q4,Low,Annual,0,0
EU102895,61,Agent,1,48,Q1,Moderate,Annual,5,0
EU102896,45,Online,1,36,Q1,Moderate,Monthly,5,0
EU102897,42,Online,1,41,Q3,Low,Annual,0,1
EU102898,29,Agent,1,55,Q2,Moderate,Monthly,2,0
EU102899,27,Agent,1,50,Q2,Moderate,Monthly,2,0
EU102900,47,Online,0,11,Q3,Low,Quarterly,5,0
EU102901,50,Online,1,44,Q2,Low,Monthly,1,1
EU102902,61,Online,1,8,Q1,Low,Monthly,3,0
EU102903,48,Online,0,1,Q1,Moderate,Quarterly,4,0
EU102904,43,Agent,0,8,Q2,High,Monthly,1,0
EU102905,49,Online,1,5,Q4,Moderate,Quarterly,2,0
EU102906,45,Agent,1,1,Q3,High,Monthly,5,0
EU102907,36,Agent,1,3,Q4,Low,Monthly,2,1
EU102908,65,Online,0,27,Q3,Low,Monthly,2,1
EU102909,57,Online,0,45,Q2,Low,Monthly,4,0
EU102910,28,Online,0,48,Q4,Moderate,Monthly,4,0
EU102911,66,Agent,0,23,Q2,High,Monthly,0,0
EU102912,31,Online,0,44,Q2,Low,Annual,1,0
EU102913,46,Online,0,39,Q3,Moderate,Annual,5,0
EU102914,57,Online,1,40,Q3,Moderate,Annual,2,0
EU102915,41,Agent,1,11,Q3,High,Monthly,4,0
EU102916,48,Online,1,45,Q2,High,Monthly,3,0
EU102917,58,Agent,0,11,Q4,Low,Monthly,3,1
EU102918,52,Online,0,36,Q3,Low,Monthly,2,0
EU102919,67,Online,0,38,Q3,High,Monthly,5,0
EU102920,65,Online,0,31,Q1,Low,Monthly,0,0
EU102921,63,Agent,0,60,Q2,Moderate,Quarterly,5,0
EU102922,46,Agent,1,55,Q1,Low,Quarterly,5,0
EU102923,41,Agent,0,24,Q3,Moderate,Monthly,4,0
EU102924,58,Agent,0,19,Q1,Low,Monthly,4,0
EU102925,30,Online,0,53,Q4,Low,Monthly,3,1
EU102926,70,Agent,0,32,Q4,Low,Annual,0,0
EU102927,30,Agent,0,40,Q1,Moderate,Quarterly,1,0
EU102928,58,Online,1,38,Q4,Moderate,Monthly,2,0
EU102929,25,Agent,1,17,Q2,Moderate,Monthly,2,0
EU102930,34,Online,1,50,Q1,Low,Quarterly,4,0
EU102931,45,Agent,1,35,Q2,Low,Quarterly,1,0
EU102932,29,Agent,1,12,Q4,Moderate,Quarterly,5,0
EU102933,26,Online,0,15,Q1,High,Monthly,3,0
EU102934,46,Agent,1,39,Q1,Low,Quarterly,0,0
EU102935,26,Agent,0,13,Q3,Low,Quarterly,3,0
EU102936,34,Agent,1,30,Q2,Low,Quarterly,1,0
EU102937,58,Agent,0,42,Q3,Moderate,Annual,1,0
EU102938,40,Online,1,19,Q3,Moderate,Monthly,4,0
EU102939,63,Online,1,9,Q4,High,Monthly,1,0
EU102940,46,Agent,0,57,Q2,High,Monthly,0,0
EU102941,36,Online,1,28,Q2,Low,Monthly,3,0
EU102942,48,Online,0,44,Q4,Low,Quarterly,1,0
EU102943,64,Online,0,60,Q4,Low,Monthly,3,0
EU102944,62,Agent,0,43,Q2,High,Monthly,4,0
EU102945,34,Online,0,56,Q4,Moderate,Annual,5,0
EU102946,59,Agent,0,25,Q2,High,Annual,5,0
EU102947,56,Online,0,40,Q4,Low,Monthly,4,1
EU102948,31,Online,0,41,Q3,High,Quarterly,4,0
EU102949,45,Agent,0,4,Q4,Moderate,Monthly,3,1
EU102950,44,Agent,0,52,Q1,High,Monthly,5,0
EU102951,50,Agent,0,37,Q4,High,Quarterly,0,0
EU102952,28,Agent,1,7,Q1,Moderate,Monthly,2,0
EU102953,70,Agent,1,41,Q2,High,Annual,4,0
EU102954,46,Online,1,4,Q3,High,Monthly,2,0
EU102955,39,Agent,0,23,Q4,Moderate,Monthly,0,0
EU102956,64,Agent,1,44,Q2,Low,Quarterly,2,0
EU102957,45,Agent,1,44,Q1,Low,Annual,1,0
EU102958,39,Agent,0,6,Q3,Moderate,Quarterly,2,1
EU102959,46,Agent,1,45,Q2,Low,Quarterly,3,0
EU102960,52,Online,1,9,Q2,Moderate,Monthly,3,0
EU102961,38,Agent,1,57,Q2,Moderate,Monthly,3,0
EU102962,51,Online,0,9,Q2,High,Annual,3,0
EU102963,65,Agent,1,21,Q4,Moderate,Monthly,4,0
EU102964,64,Online,0,3,Q2,Low,Monthly,1,1
EU102965,52,Agent,0,13,Q2,Low,Quarterly,5,0
EU102966,50,Online,1,38,Q4,Low,Monthly,0,0
EU102967,26,Online,0,18,Q1,Low,Annual,1,0
EU102968,49,Online,0,55,Q3,Moderate,Annual,2,0
EU102969,27,Online,0,46,Q3,Moderate,Quarterly,2,0
EU102970,32,Online,1,31,Q4,High,Monthly,5,1
EU102971,68,Online,1,29,Q4,Low,Monthly,3,0
EU102972,57,Online,0,55,Q1,Low,Quarterly,3,0
EU102973,66,Online,0,2,Q3,Low,Monthly,3,0
EU102974,59,Online,0,31,Q4,Low,Annual,3,0
EU102975,30,Agent,1,38,Q2,Moderate,Monthly,3,0
EU102976,63,Agent,1,52,Q4,High,Monthly,0,0
EU102977,47,Online,0,7,Q3,Moderate,Quarterly,4,0
EU102978,49,Agent,0,40,Q1,Low,Monthly,3,0
EU102979,67,Online,0,10,Q1,High,Quarterly,5,0
EU102980,43,Agent,1,13,Q2,Low,Quarterly,5,0
EU102981,29,Agent,0,59,Q2,Moderate,Monthly,4,1
EU102982,35,Online,1,1,Q3,Low,Monthly,2,1
EU102983,36,Agent,0,37,Q2,High,Monthly,3,0
EU102984,34,Agent,1,25,Q3,Low,Quarterly,3,0
EU102985,32,Agent,0,30,Q3,High,Quarterly,5,0
EU102986,48,Agent,0,2,Q4,Moderate,Annual,2,0
EU102987,52,Online,0,36,Q2,Moderate,Monthly,0,0
EU102988,65,Agent,1,24,Q4,Moderate,Quarterly,0,0
EU102989,60,Online,0,12,Q4,Moderate,Annual,3,0
EU102990,61,Agent,1,5,Q3,Low,Monthly,4,0
EU102991,45,Online,0,56,Q3,Low,Monthly,1,0
EU102992,32,Agent,1,15,Q3,Low,Monthly,5,0
EU102993,33,Agent,1,42,Q3,Moderate,Annual,4,0
EU102994,39,Agent,1,58,Q4,Low,Monthly,3,0
EU102995,70,Agent,0,49,Q1,Moderate,Monthly,5,1
EU102996,64,Agent,1,46,Q1,Low,Annual,0,0
EU102997,42,Online,0,7,Q1,Low,Annual,4,0
EU102998,66,Agent,0,54,Q3,Moderate,Monthly,0,0
EU102999,44,Agent,1,2,Q2,Moderate,Monthly,0,0
EU103000,30,Agent,1,55,Q1,Low,Quarterly,5,0
EU103001,36,Online,1,3,Q4,High,Monthly,0,0
EU103002,26,Agent,1,4,Q4,High,Quarterly,4,0
EU103003,31,Agent,1,48,Q3,Moderate,Quarterly,4,0
EU103004,40,Agent,1,16,Q4,Low,Monthly,4,0
EU103005,27,Online,1,27,Q4,Low,Annual,3,0
EU103006,69,Online,0,22,Q1,Moderate,Annual,3,0
EU103007,27,Agent,1,3,Q1,Low,Monthly,1,0
EU103008,51,Agent,1,49,Q4,Moderate,Annual,5,0
EU103009,67,Agent,0,58,Q1,Low,Monthly,2,0
EU103010,64,Online,0,17,Q4,High,Annual,3,0
EU103011,62,Agent,1,22,Q4,Low,Quarterly,2,0
EU103012,57,Online,0,52,Q1,Low,Monthly,5,0
EU103013,52,Agent,0,7,Q3,Low,Monthly,5,1
EU103014,25,Agent,1,57,Q1,Moderate,Monthly,0,0
EU103015,32,Agent,0,30,Q3,Moderate,Monthly,5,0
EU103016,61,Online,0,8,Q2,Low,Annual,1,0
EU103017,56,Online,1,19,Q4,Moderate,Monthly,5,0
EU103018,67,Online,0,7,Q2,Moderate,Annual,3,0
EU103019,61,Agent,1,1,Q4,Moderate,Monthly,0,0
EU103020,28,Agent,0,16,Q1,Moderate,Monthly,2,0
EU103021,54,Agent,1,50,Q2,Moderate,Monthly,2,1
EU103022,30,Agent,0,57,Q2,Moderate,Quarterly,4,0
EU103023,70,Agent,1,58,Q4,Moderate,Monthly,3,0
EU103024,43,Agent,1,40,Q4,High,Monthly,2,0
EU103025,56,Agent,1,31,Q3,Moderate,Annual,3,0
EU103026,33,Agent,0,39,Q3,High,Annual,0,0
EU103027,36,Online,1,27,Q1,Moderate,Monthly,1,0
EU103028,35,Agent,1,10,Q2,Moderate,Quarterly,3,0
EU103029,70,Online,1,34,Q2,High,Monthly,1,0
EU103030,40,Agent,0,47,Q3,Moderate,Quarterly,1,1
EU103031,25,Online,1,14,Q1,High,Quarterly,0,0
EU103032,69,Agent,0,2,Q2,Moderate,Monthly,3,0
EU103033,45,Agent,0,39,Q4,Moderate,Quarterly,1,1
EU103034,54,Online,1,55,Q4,High,Quarterly,0,0
EU103035,37,Agent,1,22,Q4,Low,Quarterly,0,0
EU103036,58,Online,1,26,Q2,Moderate,Annual,2,0
EU103037,28,Online,0,44,Q1,Low,Annual,0,0
EU103038,52,Agent,0,5,Q3,Moderate,Monthly,0,1
EU103039,62,Online,0,38,Q3,Moderate,Quarterly,4,0
EU103040,55,Online,1,16,Q3,Moderate,Quarterly,0,1
EU103041,51,Agent,0,12,Q4,Low,Annual,3,0
EU103042,29,Online,0,41,Q2,Moderate,Monthly,1,1
EU103043,49,Online,0,52,Q2,Moderate,Monthly,1,0
EU103044,27,Agent,0,44,Q3,Low,Monthly,3,0
EU103045,57,Agent,0,42,Q3,Low,Quarterly,1,0
EU103046,28,Agent,1,17,Q2,Low,Monthly,4,0
EU103047,49,Online,1,25,Q3,Moderate,Monthly,2,0
EU103048,44,Online,1,24,Q2,Low,Monthly,5,0
EU103049,58,Online,1,11,Q4,Moderate,Annual,1,0
EU103050,50,Agent,1,18,Q3,High,Monthly,1,0
EU103051,29,Agent,0,36,Q3,High,Monthly,2,0
EU103052,59,Online,0,3,Q2,High,Annual,2,0
EU103053,52,Agent,0,19,Q1,Moderate,Monthly,5,0
EU103054,53,Online,1,6,Q3,Low,Monthly,0,0
EU103055,33,Online,1,23,Q1,Low,Quarterly,3,1
EU103056,62,Agent,1,40,Q1,Low,Monthly,2,0
EU103057,30,Agent,0,7,Q3,Low,Quarterly,4,0
EU103058,43,Agent,0,47,Q3,Moderate,Monthly,2,0
EU103059,68,Online,1,44,Q1,Low,Quarterly,0,0
EU103060,35,Online,0,47,Q1,Low,Quarterly,2,0
EU103061,26,Online,1,9,Q3,Moderate,Monthly,0,1
EU103062,68,Agent,1,2,Q2,Low,Monthly,5,0
EU103063,68,Agent,0,58,Q3,High,Monthly,0,0
EU103064,33,Online,1,52,Q4,Moderate,Annual,5,0
EU103065,45,Agent,1,47,Q4,Moderate,Monthly,0,0
EU103066,48,Online,0,50,Q2,High,Monthly,3,0
EU103067,58,Agent,0,45,Q1,Moderate,Annual,1,0
EU103068,46,Agent,0,48,Q1,Moderate,Monthly,0,0
EU103069,27,Agent,1,47,Q1,Moderate,Monthly,3,0
EU103070,36,Agent,0,11,Q4,Moderate,Monthly,2,1
EU103071,52,Online,1,3,Q3,Low,Monthly,1,1
EU103072,54,Agent,1,42,Q2,High,Monthly,0,0
EU103073,50,Online,0,49,Q3,Low,Monthly,0,0
EU103074,45,Agent,0,30,Q1,Low,Monthly,0,0
EU103075,52,Agent,1,8,Q3,High,Monthly,1,0
EU103076,50,Agent,1,37,Q2,Moderate,Monthly,0,0
EU103077,57,Agent,0,21,Q4,Low,Quarterly,2,1
EU103078,45,Agent,1,8,Q3,High,Monthly,1,0
EU103079,59,Online,1,47,Q3,High,Quarterly,5,0
EU103080,58,Agent,0,11,Q2,Moderate,Annual,4,0
EU103081,65,Agent,0,41,Q2,High,Monthly,3,0
EU103082,42,Agent,1,57,Q1,Low,Monthly,5,0
EU103083,35,Agent,0,58,Q2,High,Quarterly,2,0
EU103084,47,Agent,0,57,Q4,Moderate,Monthly,2,0
EU103085,46,Online,0,34,Q1,Moderate,Monthly,0,0
EU103086,41,Agent,0,39,Q3,Moderate,Monthly,3,0
EU103087,29,Agent,1,16,Q1,Moderate,Monthly,4,0
EU103088,68,Online,0,7,Q3,Moderate,Monthly,3,1
EU103089,35,Agent,1,4,Q2,High,Quarterly,4,1
EU103090,54,Agent,0,32,Q1,Low,Monthly,2,0
EU103091,39,Agent,0,37,Q4,Moderate,Monthly,2,1
EU103092,51,Agent,1,46,Q1,Low,Annual,5,0
EU103093,59,Agent,1,22,Q4,Low,Monthly,5,0
EU103094,57,Online,0,7,Q1,High,Monthly,3,0
EU103095,44,Online,1,13,Q2,Low,Monthly,1,0
EU103096,40,Online,0,18,Q3,Moderate,Monthly,0,1
EU103097,58,Agent,1,42,Q1,High,Monthly,3,0
EU103098,26,Online,1,34,Q3,Moderate,Annual,5,0
EU103099,59,Agent,1,13,Q3,Low,Monthly,1,0
EU103100,64,Agent,1,34,Q3,Low,Monthly,3,0
EU103101,52,Agent,0,29,Q1,Moderate,Annual,3,0
EU103102,63,Agent,0,47,Q3,High,Quarterly,1,0
EU103103,30,Online,0,5,Q1,Low,Monthly,4,0
EU103104,33,Online,0,54,Q4,Moderate,Monthly,0,0
EU103105,44,Online,1,31,Q3,Moderate,Quarterly,4,1
EU103106,25,Online,0,11,Q4,Low,Quarterly,5,0
EU103107,32,Online,0,38,Q3,Low,Annual,1,0
EU103108,47,Agent,1,51,Q1,Low,Annual,1,0
EU103109,27,Agent,1,60,Q1,Low,Monthly,4,0
EU103110,28,Online,0,47,Q4,Low,Monthly,1,1
EU103111,49,Agent,1,4,Q4,Moderate,Annual,0,0
EU103112,62,Online,0,7,Q2,Moderate,Annual,3,0
EU103113,39,Agent,0,23,Q2,Moderate,Monthly,0,1
EU103114,45,Agent,0,31,Q2,Low,Quarterly,5,1
EU103115,59,Agent,1,54,Q3,Moderate,Monthly,1,0
EU103116,70,Online,1,17,Q4,Moderate,Quarterly,1,1
EU103117,38,Agent,1,10,Q2,Low,Monthly,1,1
EU103118,60,Online,0,22,Q4,Low,Quarterly,2,1
EU103119,36,Agent,0,30,Q2,Low,Monthly,1,1
EU103120,41,Online,0,29,Q4,Moderate,Quarterly,2,0
EU103121,63,Agent,1,17,Q4,Moderate,Monthly,3,0
EU103122,33,Agent,0,43,Q2,Low,Annual,5,0
EU103123,59,Agent,0,21,Q3,Low,Monthly,2,0
EU103124,37,Agent,0,22,Q2,Low,Monthly,1,1
EU103125,39,Agent,1,48,Q4,Moderate,Monthly,1,0
EU103126,42,Online,0,39,Q1,Low,Quarterly,0,0
EU103127,57,Agent,0,40,Q3,Low,Monthly,4,0
EU103128,30,Agent,0,48,Q3,Low,Monthly,0,0
EU103129,51,Agent,1,48,Q1,Moderate,Annual,0,0
EU103130,47,Agent,1,57,Q2,Low,Monthly,4,0
EU103131,51,Agent,1,22,Q4,Low,Monthly,1,1
EU103132,58,Agent,0,27,Q2,High,Annual,5,0
EU103133,70,Agent,1,23,Q4,Moderate,Quarterly,1,0
EU103134,62,Agent,0,4,Q1,High,Monthly,0,0
EU103135,38,Agent,0,26,Q4,Moderate,Annual,0,0
EU103136,60,Online,1,39,Q4,High,Quarterly,3,0
EU103137,32,Agent,1,58,Q2,Moderate,Quarterly,1,0
EU103138,59,Agent,0,17,Q4,Low,Monthly,1,1
EU103139,43,Agent,1,3,Q2,Moderate,Quarterly,0,1
EU103140,54,Agent,0,17,Q2,High,Monthly,1,0
EU103141,38,Agent,1,43,Q3,High,Monthly,3,0
EU103142,44,Online,1,40,Q1,Moderate,Monthly,0,0
EU103143,49,Agent,0,19,Q2,High,Monthly,3,0
EU103144,64,Online,0,39,Q1,Moderate,Annual,3,0
EU103145,48,Agent,0,18,Q3,Moderate,Quarterly,3,0
EU103146,38,Online,0,60,Q2,Moderate,Quarterly,2,0
EU103147,50,Online,0,28,Q1,Low,Monthly,2,0
EU103148,62,Agent,0,53,Q3,Low,Monthly,3,0
EU103149,47,Agent,0,15,Q3,Moderate,Quarterly,4,0
EU103150,46,Agent,0,51,Q4,High,Monthly,1,0
EU103151,43,Online,1,26,Q4,Moderate,Quarterly,4,0
EU103152,70,Agent,1,35,Q1,Low,Annual,0,0
EU103153,27,Agent,1,16,Q2,Low,Quarterly,1,0
EU103154,66,Agent,0,15,Q4,Low,Annual,4,0
EU103155,43,Agent,0,5,Q2,High,Annual,4,0
EU103156,33,Online,1,46,Q4,Moderate,Monthly,0,0
EU103157,52,Online,1,24,Q4,Moderate,Monthly,3,0
EU103158,44,Agent,1,2,Q1,Low,Quarterly,0,0
EU103159,69,Agent,1,59,Q4,Low,Quarterly,3,0
EU103160,31,Agent,1,36,Q3,Moderate,Monthly,1,0
EU103161,38,Online,1,52,Q4,High,Monthly,0,0
EU103162,33,Online,0,45,Q4,Low,Quarterly,1,0
EU103163,43,Agent,1,48,Q1,High,Monthly,2,0
EU103164,38,Agent,0,31,Q1,Low,Quarterly,2,0
EU103165,62,Online,0,30,Q3,High,Monthly,4,0
EU103166,60,Agent,1,12,Q1,Low,Monthly,5,0
EU103167,64,Agent,1,59,Q4,Low,Quarterly,2,0
EU103168,41,Agent,0,37,Q3,Moderate,Quarterly,5,0
EU103169,54,Agent,1,54,Q4,Low,Quarterly,2,0
EU103170,33,Agent,0,57,Q4,Low,Monthly,0,0
EU103171,57,Online,0,21,Q3,Low,Monthly,4,1
EU103172,49,Agent,1,12,Q1,High,Monthly,0,0
EU103173,38,Agent,1,58,Q1,Moderate,Annual,0,0
EU103174,35,Agent,0,40,Q4,Low,Annual,0,0
EU103175,59,Online,1,37,Q1,Moderate,Quarterly,2,0
EU103176,65,Agent,0,35,Q2,Moderate,Monthly,4,0
EU103177,38,Agent,1,22,Q3,Moderate,Monthly,3,0
EU103178,54,Agent,1,45,Q3,Moderate,Quarterly,0,0
EU103179,65,Online,1,36,Q4,Low,Quarterly,4,0
EU103180,28,Agent,1,53,Q4,Low,Monthly,5,0
EU103181,28,Agent,0,8,Q3,Low,Quarterly,4,0
EU103182,52,Agent,0,27,Q4,High,Annual,2,0
EU103183,32,Agent,1,27,Q3,High,Quarterly,2,0
EU103184,26,Online,1,36,Q3,Low,Monthly,3,1
EU103185,65,Online,1,7,Q2,Moderate,Quarterly,1,0
EU103186,70,Agent,0,3,Q3,High,Quarterly,4,0
EU103187,46,Agent,1,4,Q2,Moderate,Quarterly,3,0
EU103188,65,Agent,1,24,Q4,High,Quarterly,3,0
EU103189,40,Agent,0,8,Q1,Moderate,Quarterly,0,0
EU103190,53,Online,1,45,Q1,Moderate,Monthly,5,0
EU103191,54,Agent,0,13,Q2,Moderate,Monthly,1,1
EU103192,36,Agent,1,9,Q4,Moderate,Monthly,1,0
EU103193,59,Online,0,20,Q3,Moderate,Monthly,4,1
EU103194,35,Agent,0,58,Q3,Low,Quarterly,1,0
EU103195,70,Agent,0,20,Q3,Moderate,Quarterly,5,0
EU103196,45,Online,0,5,Q3,Low,Monthly,0,1
EU103197,45,Online,1,46,Q3,Low,Quarterly,3,0
EU103198,29,Online,1,5,Q4,Moderate,Monthly,4,0
EU103199,44,Online,1,35,Q2,Moderate,Annual,3,1
EU103200,61,Agent,0,1,Q4,High,Monthly,3,1
EU103201,27,Agent,0,42,Q2,Low,Monthly,4,0
EU103202,68,Agent,0,15,Q2,Low,Annual,5,0
EU103203,57,Online,0,17,Q4,Moderate,Annual,0,0
EU103204,33,Agent,0,12,Q1,High,Annual,0,0
EU103205,33,Agent,1,46,Q4,Low,Monthly,5,1
EU103206,28,Online,0,56,Q1,Low,Annual,1,0
EU103207,59,Agent,1,36,Q2,Moderate,Monthly,5,0
EU103208,41,Agent,1,43,Q4,Low,Monthly,4,1
EU103209,58,Agent,0,58,Q2,Moderate,Monthly,5,0
EU103210,48,Agent,1,15,Q1,High,Quarterly,4,0
EU103211,56,Agent,0,14,Q2,Low,Quarterly,3,0
EU103212,25,Agent,0,27,Q4,Low,Monthly,3,0
EU103213,32,Agent,1,50,Q1,Moderate,Quarterly,5,0
EU103214,69,Agent,0,22,Q1,High,Monthly,1,0
EU103215,47,Agent,0,9,Q2,Moderate,Annual,1,0
EU103216,64,Agent,0,47,Q2,Moderate,Monthly,3,0
EU103217,36,Agent,0,21,Q1,Moderate,Quarterly,0,0
EU103218,36,Agent,1,3,Q2,Low,Monthly,5,0
EU103219,70,Agent,1,52,Q3,Low,Monthly,0,0
EU103220,39,Online,1,31,Q1,Low,Quarterly,4,0
EU103221,65,Online,1,13,Q1,Moderate,Monthly,0,0
EU103222,43,Agent,1,2,Q3,Low,Annual,4,0
EU103223,50,Agent,1,47,Q4,Moderate,Monthly,5,0
EU103224,53,Agent,1,14,Q4,Moderate,Annual,2,0
EU103225,46,Online,1,7,Q4,Low,Monthly,3,0
EU103226,64,Online,0,29,Q4,High,Quarterly,1,0
EU103227,45,Agent,0,4,Q3,Moderate,Annual,2,0
EU103228,62,Online,0,4,Q3,Low,Monthly,3,0
EU103229,44,Online,1,24,Q2,Low,Quarterly,1,1
EU103230,53,Agent,0,42,Q3,Low,Monthly,2,0
EU103231,28,Agent,1,21,Q3,Low,Monthly,4,0
EU103232,31,Agent,1,51,Q4,Low,Monthly,1,0
EU103233,52,Agent,1,45,Q4,Moderate,Monthly,5,0
EU103234,52,Agent,1,28,Q2,High,Annual,4,0
EU103235,28,Online,1,38,Q3,Moderate,Quarterly,0,0
EU103236,46,Agent,1,8,Q1,Moderate,Annual,4,0
EU103237,36,Agent,1,42,Q4,Low,Monthly,3,0
EU103238,69,Online,0,17,Q4,High,Monthly,3,0
EU103239,27,Agent,1,9,Q3,High,Annual,3,0
EU103240,46,Agent,0,46,Q3,Moderate,Annual,1,0
EU103241,68,Agent,1,20,Q2,Low,Annual,3,0
EU103242,26,Agent,0,5,Q2,Low,Quarterly,3,1
EU103243,48,Agent,0,58,Q3,High,Quarterly,1,0
EU103244,58,Online,1,35,Q3,Moderate,Annual,3,0
EU103245,51,Agent,1,41,Q1,Low,Monthly,2,0
EU103246,65,Agent,0,29,Q2,Moderate,Quarterly,3,0
EU103247,25,Agent,0,12,Q1,Moderate,Monthly,5,0
EU103248,32,Online,1,54,Q1,Moderate,Monthly,2,0
EU103249,47,Online,0,32,Q3,Moderate,Annual,3,0
EU103250,62,Online,0,31,Q3,Moderate,Quarterly,0,0
EU103251,30,Agent,1,31,Q3,High,Monthly,5,0
EU103252,46,Online,0,1,Q1,High,Monthly,2,1
EU103253,49,Online,1,57,Q1,High,Monthly,1,0
EU103254,42,Online,0,43,Q2,Low,Quarterly,5,0
EU103255,41,Agent,0,5,Q2,Low,Annual,4,0
EU103256,36,Agent,1,51,Q4,Moderate,Monthly,0,0
EU103257,30,Agent,1,36,Q2,Moderate,Monthly,1,0
EU103258,50,Agent,1,12,Q4,Low,Quarterly,5,0
EU103259,51,Online,1,16,Q2,High,Annual,0,0
EU103260,32,Agent,0,16,Q4,High,Annual,3,0
EU103261,43,Agent,0,21,Q2,Moderate,Quarterly,1,1
EU103262,66,Agent,1,33,Q2,Moderate,Monthly,4,0
