Cust_ID,Age,BillAmt_Product,BillAmt_Service,BillAmt_Pre,Vintage
22070,26,9424,4679,12713,1
19853,25,14537,4627,14862,1
26319,29,8309,4690,11294,1
51180,44,35407,15520,22411,4
45189,33,54715,15858,34834,2
80180,58,86532,35775,45443,5
46781,34,29087,15627,30277,3
90140,53,96269,41490,57494,8
40552,34,26052,19655,21410,4
32527,26,17466,3065,14518,1
53064,41,36396,13259,39584,2
52037,36,57105,12891,38722,2
56397,31,34287,18272,39976,3
47612,32,49385,14912,23891,5
48791,30,33023,18755,33472,5
13696,27,11574,3208,10794,1
50356,42,58780,16020,29666,5
81341,61,82161,48933,59773,7
63721,31,34903,16327,38762,4
26398,29,14019,3652,13476,1
73829,56,73328,47984,53992,5
34170,26,9100,4942,13043,1
46651,45,33712,16440,33395,4
79198,48,70592,49112,64303,7
22332,28,10198,2934,11167,1
63318,43,48350,15774,23420,5
50767,37,50700,19183,22439,4
40851,33,46926,17327,39403,3
40133,43,41830,19349,21524,2
51115,35,33070,14948,25549,2
80752,56,74675,46472,61293,7
83327,51,76709,38470,41285,5
44929,40,33618,15020,27836,5
74798,59,98893,41929,44004,8
39087,32,29564,13453,23463,4
87794,54,99382,39708,44357,7
66520,52,91140,48016,54239,8
64430,33,47948,13444,26009,5
87218,61,89455,35034,57624,8
88709,48,82100,49853,53092,5
19608,26,18614,4831,14220,1
59690,34,49394,16241,30460,5
39782,43,27338,17902,37425,3
74462,47,80676,31929,45708,6
86989,61,83041,37031,50514,5
89060,65,91799,47989,59598,8
64608,32,39091,17193,31669,5
64003,30,36757,15652,22975,2
47174,43,46238,19975,39438,4
15167,29,6480,5008,11284,1
22783,26,6047,3567,14089,1
66522,52,80710,30773,68422,6
25824,25,6353,3221,12542,1
68807,58,68427,45091,54859,7
17996,27,15350,2823,11401,1
36107,25,7546,4525,14199,1
63278,35,59044,18379,25084,2
51181,33,54042,19324,38242,5
26678,28,17986,4784,12118,1
85055,60,99231,47892,50146,6
54187,31,46915,12997,31045,4
30744,26,9066,4393,11991,1
60895,36,29338,12288,27375,2
44772,37,44711,13008,36495,5
76568,53,84479,44082,57200,5
30529,26,12565,4766,11921,1
34629,25,7965,4105,12563,1
79227,49,98312,41145,45884,8
64383,38,54614,12145,24440,3
35742,29,5212,3193,12714,1
54282,39,42656,13514,38185,3
54860,45,29999,17452,29796,2
16388,27,8663,4467,13173,1
19318,25,8944,3962,13566,1
22229,29,17011,3759,10884,1
31523,29,18179,4226,14015,1
75380,59,98450,38472,65714,5
26988,27,14498,2719,15009,1
62881,38,43829,18759,21650,3
32314,27,13571,4309,10201,1
43210,39,53842,17877,36838,4
61652,40,28477,16941,25404,2
52354,43,32773,18883,30560,2
77408,45,76083,43257,46804,5
90912,50,68901,38834,56474,5
28879,25,12301,2623,10655,1
62922,35,37668,18090,36411,4
28727,27,19419,3668,10310,1
20342,28,7898,3208,11701,1
61866,33,38572,17898,39080,3
42452,35,30710,15813,25130,2
65084,34,44955,16624,35271,5
28345,28,6988,3491,10992,1
45654,43,52241,16274,36739,5
18375,29,18622,2870,12489,1
50476,41,50673,18296,28107,2
37719,25,7255,3585,14509,1
65127,44,42655,18892,20322,3
81532,50,69782,39220,68093,8
64447,42,59264,16441,21391,2
29498,27,17752,3090,11384,1
44918,43,33688,15852,21319,4
45481,35,25298,19257,20331,4
89819,60,73265,35543,40807,6
72225,47,99630,41469,57570,5
38985,27,5656,4309,13209,1
60124,41,35746,14390,39370,2
84892,58,96520,40728,68391,6
78464,53,82621,44961,49384,8
45305,43,29607,15939,22361,5
37184,29,19730,3576,11397,1
60121,33,25225,18129,27870,2
33420,25,8332,3179,14256,1
52834,30,38108,12481,32671,5
42233,43,53149,13765,37334,5
62033,31,42433,13775,20889,2
20145,27,9971,3456,14664,1
46227,34,54662,13876,24516,2
47895,36,55758,15954,37929,3
45660,30,33365,14903,29221,2
18832,29,16056,3192,14814,1
75785,50,76206,34191,63101,8
73082,46,84756,37224,43466,7
69848,63,70746,43729,46054,8
51841,44,39619,17759,33422,3
39376,35,35371,12724,23984,2
54968,38,33898,18300,27843,2
78417,49,79551,35410,69753,6
36820,27,11327,2801,12199,1
69644,46,68480,49173,42785,5
70005,53,84499,48945,53959,7
35897,28,6955,3896,10997,1
51010,44,37707,16655,27795,4
74181,50,74678,35278,50276,8
45932,35,41257,19991,22907,3
81242,51,75626,47986,61610,7
49772,35,41175,14455,25770,5
61066,36,31434,14280,35086,5
71034,54,73539,44263,42894,8
82930,56,90600,33968,55673,7
81191,55,78186,34840,56978,7
65108,36,41841,17724,33914,5
45035,43,32099,17356,36068,5
45239,38,34144,16733,25805,2
36617,26,7235,3734,11637,1
85645,65,65451,43837,54922,7
44136,33,57448,18921,37052,3
85419,57,72188,34381,65985,6
25536,28,11558,3146,13270,1
83941,47,71877,46243,48458,8
27792,26,8715,4304,12423,1
50375,37,27748,17706,21656,4
85884,46,71008,47952,41080,7
24295,29,7873,4093,13455,1
49758,37,33447,17640,38798,3
75470,58,78362,41136,63852,8
55241,40,54509,16001,25892,5
76382,51,87423,37649,40886,5
39167,45,34702,14524,25517,3
81034,62,71602,44327,67287,7
45806,42,52985,16569,37992,2
61103,41,43762,14848,34489,3
30493,28,14581,3285,11698,1
91450,48,99468,33618,43564,7
69705,51,81110,47660,46907,5
80700,61,71671,40220,66250,5
34296,25,7733,2634,12525,1
62946,40,53868,14957,33711,2
43900,30,26975,16318,34775,3
27921,26,5035,3941,14045,1
43194,33,52818,18147,26747,3
39581,43,57940,19379,20244,5
91024,58,90039,31152,55771,5
78346,45,65839,43802,62341,7
45761,35,30514,16143,35068,5
77042,54,89318,44219,66276,7
52667,45,26549,18324,39485,4
69675,60,65165,34403,51140,5
32056,26,16426,3595,11955,1
58502,34,30066,15463,32673,2
12031,29,6454,2521,13712,1
75067,59,80078,40098,46719,7
31050,29,17827,3975,14504,1
19416,27,7942,2665,13681,1
20003,25,11766,4424,14682,1
18081,28,13850,3158,10817,1
14861,29,18731,3113,11692,1
84844,54,80765,34237,48031,5
56691,32,28268,17726,25879,2
85568,49,85956,40416,43563,5
55208,39,44729,16526,20467,2
72166,62,88641,33151,61668,8
83238,62,65222,46671,52047,7
52035,30,31082,19122,33158,4
55165,43,38838,12944,34080,3
29057,25,18689,4199,11166,1
24287,29,6481,3214,13014,1
26284,25,13449,3633,12328,1
17737,27,11296,3386,11697,1
39844,30,45908,19001,34885,5
52419,40,41312,15628,32500,2
27778,25,17561,4153,12714,1
20739,25,9483,3631,13641,1
55557,38,26072,16546,35313,5
47001,38,37845,14375,27010,2
80231,53,68795,43329,58115,6
14062,25,8612,3078,12192,1
29867,26,10416,4543,10464,1
39090,35,37164,17376,24511,3
62549,35,59249,18019,35653,5
65663,43,44555,14024,22039,3
60544,45,45407,15695,21752,3
68002,64,81088,44736,44584,7
41631,39,37268,14840,35698,3
77105,59,80478,47090,69429,5
30913,28,17735,2639,12394,1
91804,62,83333,39291,46249,7
76526,61,83513,45749,41605,8
72533,54,78097,45033,50752,5
31909,28,15158,4255,14073,1
63780,41,59600,16999,36462,3
61357,45,42432,12848,21969,5
42252,33,29890,18992,20480,5
58129,44,59184,19135,25941,2
90967,47,76591,44337,40283,8
16087,27,6506,3013,13539,1
23345,27,15492,4203,14795,1
49179,36,25904,17815,39810,3
45599,45,35366,16742,32368,2
50002,40,44577,14584,38078,4
27308,27,20033,4777,14528,1
48284,45,37061,12095,36723,4
22539,28,6418,4949,13021,1
84157,54,68192,38698,65793,7
85003,59,94785,34576,47833,6
91105,55,86498,43765,41575,6
91404,64,99819,46446,41575,7
42898,45,50258,18795,23677,4
44548,35,41181,15858,37238,3
40900,37,40426,19564,32798,5
13260,29,12393,3401,13710,1
46106,33,54291,19961,29530,2
71534,61,90649,30046,48939,5
61525,44,33358,12297,39495,4
68482,55,67686,36942,48501,7
18667,29,17851,4166,12424,1
74950,62,90812,43752,66471,5
18668,26,7412,4103,13088,1
19355,28,17949,3186,11387,1
15825,26,18646,4309,12766,1
22252,25,13537,3279,14415,1
32582,28,16560,2622,11762,1
19363,29,5719,2655,13309,1
25252,28,10109,2643,14107,1
89193,49,72145,45683,66713,7
53981,40,28747,16281,33082,3
77681,46,94669,39361,61840,7
64144,34,28622,17349,32988,3
91200,56,85742,49288,53411,6
62716,33,42098,19723,22850,4
60063,30,27802,16004,21752,3
85943,49,83419,49547,64905,8
90498,60,67584,44060,53348,5
46686,35,40203,16740,38532,5
70143,63,77806,40571,61781,7
21404,29,18377,3877,11296,1
43394,35,29947,18955,22257,2
35898,26,15681,4563,10383,1
46597,45,35631,12701,27270,2
85602,57,78973,35725,59977,7
34342,28,13511,4823,12305,1
38777,27,6005,3981,11112,1
58689,30,50522,19072,33147,5
37688,26,7597,4344,13415,1
83789,60,67044,39918,63377,6
62159,41,35831,18487,23871,4
53382,39,26894,16697,30727,3
34785,25,14939,2752,11154,1
50943,31,43246,17289,21841,3
83037,59,92164,48034,61656,5
15976,25,19606,3575,11690,1
56055,38,30618,14062,23619,5
67954,55,71860,44894,43335,8
63047,38,33403,17854,32025,5
39200,34,47499,15573,32850,4
16512,29,10194,4173,14437,1
72860,47,98389,30106,54099,8
22765,26,14372,4251,12527,1
25733,27,16686,2967,12000,1
29753,25,14126,3864,13764,1
46131,40,26680,15600,30681,3
74546,49,84414,40218,67453,8
20199,27,9884,2563,14009,1
20995,25,11394,4434,11244,1
67787,55,72597,37686,52987,8
86108,57,85997,34309,48147,6
54839,38,45628,16384,26445,4
71811,59,71228,42569,43787,8
36108,25,5667,4798,15022,1
47299,45,28193,15548,35977,2
42409,37,36601,13556,31669,5
26287,27,11683,3165,13542,1
71849,59,66324,46211,63069,5
79616,53,88851,42271,44534,7
89234,57,75376,37846,51012,6
12744,25,13728,3386,10956,1
58679,39,37926,15206,24510,3
64093,35,39260,16656,39418,4
65895,30,57627,13117,35723,4
36965,27,13710,3660,14231,1
84725,54,87206,49042,47337,7
67582,45,89007,30587,45982,8
49724,40,35461,15071,20314,4
26433,27,8468,4517,13258,1
44365,38,36312,19762,28042,3
61237,40,56053,16338,28754,3
86331,54,92984,34443,66277,6
82297,47,80192,30542,43406,6
20395,26,11580,2916,10258,1
42966,30,25784,15877,25210,3
12076,27,8763,4542,10412,1
24831,29,18640,3662,10342,1
15576,28,17368,4429,10149,1
44801,30,56411,19327,25839,2
32924,25,13981,3587,10960,1
23930,29,18650,4852,13747,1
58086,42,52795,17495,35562,3
45655,44,44486,18783,33479,3
35551,25,7960,4345,10848,1
75961,49,89364,41096,67560,6
27615,26,10213,4210,13106,1
72876,45,75616,30086,46325,5
20845,29,5544,2853,12707,1
26901,25,17530,3223,12878,1
26734,25,18988,3837,11147,1
52278,37,40772,12096,36208,3
46494,30,30390,14033,31001,4
28349,27,6303,4838,11807,1
84677,65,89944,39215,48039,6
55942,35,37760,18116,35112,2
59826,31,55250,13981,39969,3
64650,35,54271,14907,24297,4
53757,44,59442,13657,22640,3
85356,60,78175,33045,60805,6
75678,54,89741,37720,60440,7
54979,39,55022,15078,20317,2
18423,29,6259,4832,13832,1
57619,37,42903,16895,23104,5
47484,33,58292,17404,31207,5
35350,27,10075,3692,10791,1
49077,40,34588,14714,35204,5
19878,26,16637,3719,13280,1
50368,35,38524,16047,21099,2
37594,25,17343,4978,11063,1
59631,41,54103,14006,36371,4
72841,58,90771,49074,66273,8
24527,28,17586,3660,13150,1
29701,25,16044,4646,13422,1
24165,27,5593,3799,10310,1
58923,32,49154,12662,31184,5
67733,58,75207,45664,50601,6
49210,42,27623,18269,28945,4
73965,59,66704,42082,66588,6
72214,47,87605,48134,58074,5
92035,28,14597,39,50451,1
17478,28,18762,4620,10524,1
86598,60,73366,35033,58537,5
49080,44,47194,15754,25250,5
16599,27,6397,3926,11225,1
54448,36,36257,14352,27771,3
57814,45,35808,14560,24977,3
42724,39,38396,17062,35918,3
19335,28,18348,3612,10751,1
70013,46,83582,39103,60593,8
76501,63,83222,43002,44567,5
70171,59,90488,35183,61918,5
22443,25,16021,4222,10670,1
33659,26,12081,3646,14981,1
83117,45,73994,39300,63788,6
75346,63,86040,49815,48369,5
61346,43,30685,19828,29977,3
15966,29,6271,4463,10772,1
58243,44,41355,14098,22246,4
21307,27,17742,3463,13166,1
49838,44,39851,14365,37203,4
28283,28,17854,4773,12028,1
86431,53,65599,40082,43620,6
14195,25,11974,3089,11684,1
62744,37,28581,17167,23869,3
55483,36,47939,13688,20734,4
89006,52,69392,33164,53121,5
76462,45,69812,46536,54216,5
81237,55,98125,38127,59692,5
63116,43,46579,17978,22526,5
31900,28,18217,4390,12448,1
32867,29,13854,2695,11730,1
56349,43,56807,19224,24558,2
40556,31,31261,17656,24946,4
32454,27,17935,3021,10311,1
12291,25,11957,3173,10447,1
20417,26,19172,4908,13830,1
32688,29,13446,3384,12549,1
87661,50,67774,44867,55921,5
17696,25,19897,4795,10321,1
22795,29,7048,3683,14925,1
28636,27,18498,4253,13303,1
25253,27,10276,4398,14013,1
28990,26,11479,3857,12259,1
66281,53,92550,36130,63665,8
63547,32,46795,12021,24909,2
35419,25,14688,4917,12959,1
76264,49,74950,34026,48137,8
30095,27,15316,2764,13780,1
56336,38,53405,13804,21067,4
65655,39,32661,17058,38809,4
44058,35,46102,19443,28873,2
57671,44,52763,16588,27409,3
81724,54,69686,43642,57418,5
25365,26,16155,3592,13820,1
55499,32,36839,12423,31201,3
90848,52,91771,44394,60291,7
77179,57,97805,43757,56595,8
62984,31,36233,17151,27346,2
60258,45,46651,16308,37257,4
34182,28,8781,3868,15030,1
24443,29,12560,3106,11263,1
89240,55,87946,45342,67253,7
34959,25,17395,3100,13327,1
63146,41,52090,14277,29182,4
58826,45,43523,16195,21823,4
18440,27,13476,4732,10505,1
19309,25,17052,3431,12331,1
63806,33,26216,16893,38327,2
40706,43,55806,12436,39052,2
34092,28,17963,4856,12700,1
66925,63,93531,41438,61535,8
18633,25,8118,3460,13865,1
75701,63,72014,34458,40578,5
71443,53,83577,40174,46161,7
86811,60,72051,34337,50452,8
15028,27,5497,2989,14921,1
46771,45,56605,12188,37535,4
27403,28,17584,4127,11900,1
65013,36,58119,17805,37616,4
27362,29,18568,2941,13629,1
56581,36,44206,12151,31951,3
86953,65,86755,41325,60442,7
48231,31,43180,17694,22590,4
73142,58,92149,48479,45268,8
16340,27,11087,3954,12182,1
64666,32,28316,18195,24369,2
27703,26,17079,4609,14632,1
68514,59,75277,31743,43320,8
69682,55,89161,30940,47367,8
91326,52,73089,44031,65658,8
61325,41,50149,18597,25678,2
31581,29,9951,3383,11768,1
34612,26,6748,4964,10878,1
69485,45,75206,48921,51192,6
46821,39,28443,12750,31618,3
79950,64,78207,41455,65833,6
20419,27,5183,3271,12349,1
28152,29,10777,3500,10437,1
20144,27,18086,3612,11014,1
78330,61,72046,47522,60530,7
15904,27,14524,3412,12377,1
69546,49,83067,42209,69226,8
79315,55,74930,40133,48557,5
27626,25,7329,4117,11501,1
77722,60,89813,30984,54172,7
60548,32,32952,17800,38499,5
63854,38,46507,19620,27626,3
65237,44,47422,16515,24897,5
36289,25,8332,3991,13481,1
88903,60,98939,49572,57579,5
41938,39,30166,12171,29756,4
71802,50,96517,44323,51651,7
72247,57,98954,32819,51681,8
19136,25,15333,2981,13685,1
17149,25,16190,3129,11316,1
39373,43,47475,15616,35365,3
42030,43,46659,19943,20813,3
50018,33,33205,15595,24266,5
71840,48,80303,31747,52672,5
81376,59,87691,34764,57735,6
49791,35,55323,16790,38425,3
38745,25,19765,3587,12213,1
21336,25,13731,3996,11977,1
55754,40,57419,12883,38072,3
55031,33,27665,19684,38860,3
27478,26,5177,3323,12979,1
47185,37,30254,18175,38284,4
29352,28,18240,4070,11519,1
71978,65,95687,39022,47105,7
61334,35,44149,16410,21775,4
86622,59,74668,34452,68560,7
90288,62,96851,46259,58881,8
14974,26,13191,4706,10665,1
54279,33,30785,15298,28966,5
67202,53,79705,35693,66583,5
64110,38,43417,13757,27140,4
70264,56,75730,40851,62621,5
24324,25,14379,2864,12480,1
62108,30,55824,12254,23910,3
68849,63,77062,43784,41943,6
32145,26,13000,3213,11070,1
45374,40,30569,14391,32467,4
75288,49,66574,46429,59324,5
66996,60,88508,41339,49487,5
35659,25,5084,3012,14009,1
17686,25,15751,4899,13795,1
55098,41,54913,18126,39092,3
22842,29,18666,2674,10830,1
85190,51,99273,47236,45450,8
33070,25,5104,4607,14019,1
46784,43,33539,18341,29919,2
53676,37,27257,19352,39213,5
12198,28,17583,3888,13476,1
50769,45,37539,13416,38434,3
84731,45,97268,36064,42148,8
78918,65,76641,47388,40115,5
68674,62,83353,46775,57175,6
82990,47,76050,32169,62067,8
77102,53,92802,30150,68720,7
18812,28,5824,2869,10986,1
74647,51,92480,38977,50891,6
36620,29,7873,3894,13295,1
37730,27,11307,4332,12141,1
78259,62,74229,38916,63237,7
62537,38,44446,13943,26981,2
35040,28,12343,4025,14664,1
19891,27,15411,3050,13785,1
21379,26,13408,3242,14537,1
70018,59,72162,34847,48317,6
31261,26,16090,4170,12326,1
82893,50,87203,45092,59510,5
44916,32,51090,14405,35562,3
31385,25,10131,4395,12848,1
45263,30,40178,19420,21159,2
80960,63,76166,39036,65534,8
51611,41,58282,15177,27448,4
58327,42,28757,15886,23664,5
91641,60,71227,34549,50311,8
36979,28,8829,2794,12133,1
76084,55,91760,49329,57310,8
83493,57,82651,39380,43688,5
51551,37,34329,13790,36773,5
64755,40,30010,14263,20161,4
91039,52,96609,42215,53154,7
68025,51,90846,36425,49186,7
44671,42,33351,12735,20260,5
82454,63,94797,36897,60718,5
23734,25,20028,2647,12923,1
36036,25,13822,4425,12148,1
73561,64,99799,44729,56547,6
61498,36,36034,16857,38354,5
89670,55,73335,44992,45087,8
59919,40,33304,19218,20505,2
36232,28,7520,4435,14087,1
78339,65,79169,49167,51670,5
22951,25,16962,3935,10928,1
60459,30,44043,15385,26356,2
73255,45,68176,41145,53178,6
47218,37,32128,12045,20987,4
15250,25,14771,3911,10485,1
61585,43,45154,14940,21042,2
24038,29,8205,4228,13486,1
69667,53,92922,41775,52853,6
71343,65,76151,41837,62156,6
72148,57,70069,38364,52321,5
72775,63,98734,44738,68308,7
16963,26,17953,4301,10891,1
64799,36,48136,19447,26118,5
12602,26,11835,5003,11848,1
15779,28,11384,4354,12600,1
31402,28,10558,2771,14845,1
70339,49,65994,35869,64743,6
44246,32,50097,18822,26019,5
57506,35,42931,16674,30155,4
39015,41,38299,19177,32998,3
90845,51,94655,31464,59903,6
17303,28,16373,4624,11145,1
19736,26,15605,3443,13542,1
68525,55,93495,46913,42081,5
73067,59,96038,37101,43662,7
47801,34,45778,15248,39468,3
45174,34,28364,19021,31963,2
47903,37,39591,17216,34823,4
85300,52,79614,35267,52101,7
31458,29,13831,4147,10881,1
71615,55,72767,40719,46076,7
54724,33,45898,19719,25279,5
86713,61,66003,46808,46277,7
34059,25,19502,2669,14881,1
41190,34,40664,12085,29836,4
70570,54,73757,30636,41719,7
71818,53,68527,39103,62841,5
27743,29,18030,2851,10035,1
81763,51,89768,49274,59751,5
60908,39,52129,12340,35593,3
63128,39,31817,19994,32113,4
37132,25,5230,2931,10166,1
48234,38,48335,14039,33581,5
15649,28,15133,2951,10115,1
85285,54,90235,44828,69644,5
73388,55,94411,33483,44378,6
17832,29,12601,2535,14669,1
44987,42,41049,14429,34784,5
37374,27,7925,3239,10223,1
14549,28,15305,3854,14939,1
40434,34,53137,16969,40035,5
40132,45,52010,14823,21974,2
44659,32,25088,15838,23993,2
81552,64,90468,47696,63975,7
62409,45,58721,15771,34363,5
46575,44,45333,18877,31716,4
58725,36,56434,16924,29425,4
66058,61,90779,44120,53249,6
33890,29,15893,3246,14521,1
51383,31,46608,19165,38593,5
24953,27,5325,4229,10380,1
13496,28,16754,2932,12262,1
45659,44,55477,19919,38978,3
37487,27,6615,3485,13245,1
83653,50,80136,44697,47616,7
87258,52,83785,37412,54515,7
33341,25,8247,5014,14777,1
49387,30,38225,15266,24545,5
19144,28,8640,3260,14887,1
19009,25,19341,4958,12215,1
58019,34,58459,13808,20252,2
23121,25,7619,4786,11807,1
49065,39,59242,12611,26570,5
52040,31,39169,16126,29922,2
20897,29,5591,3556,14190,1
32098,26,16073,4813,13035,1
47283,38,56156,18836,23853,3
20695,25,19119,2569,10500,1
43762,33,42470,13799,39098,3
18450,26,8348,4750,11779,1
33542,26,9356,4024,11654,1
77930,62,98500,48045,65557,7
47048,30,39417,18517,30310,5
77591,51,86003,44723,63921,8
50518,45,28832,17350,35068,3
70510,65,70968,47206,55808,7
84010,55,86702,44224,51333,6
20644,27,7354,4402,11179,1
64722,45,42824,18771,34796,5
64894,41,46015,17075,39684,3
77585,56,90378,37451,58678,5
79807,60,79063,42367,67873,8
47343,37,51804,15731,20065,4
