customer_id,age,gender,annual_value_eur,recency_days,visit_frequency,distance_km,customer_vintage_months,campaign_response
CUST_101930,20,Male,770,277,14,4.7,31,1
CUST_101931,73,Female,1318,361,7,7.3,106,1
CUST_101932,23,Male,416,72,13,6.4,113,1
CUST_101933,22,Female,1063,209,10,3.5,47,1
CUST_101934,22,Male,1432,272,10,7.6,8,0
CUST_101935,71,Female,1474,144,13,2.3,17,1
CUST_101936,64,Female,1477,251,5,3.1,99,1
CUST_101937,40,Female,1602,284,4,6.0,100,0
CUST_101938,66,Male,977,179,1,2.0,91,0
CUST_101939,26,Male,1448,80,1,4.2,104,1
CUST_101940,52,Male,2134,57,3,5.9,45,1
CUST_101941,37,Male,966,308,14,5.2,97,1
CUST_101942,66,Female,1890,174,1,1.4,60,1
CUST_101943,59,Male,1638,238,8,5.1,114,1
CUST_101944,52,Female,1067,166,3,4.7,75,1
CUST_101945,67,Female,1109,84,11,4.6,21,1
CUST_101946,35,Male,1259,48,10,6.6,70,1
CUST_101947,34,Male,1610,127,2,1.6,112,1
CUST_101948,41,Male,1401,169,6,6.1,21,0
CUST_101949,20,Female,963,354,4,6.1,115,0
CUST_101950,49,Male,159,349,13,5.8,58,0
CUST_101951,52,Female,1536,67,13,4.1,55,1
CUST_101952,55,Male,234,330,14,3.3,28,1
CUST_101953,30,Female,517,340,11,3.3,81,1
CUST_101954,73,Male,999,194,14,5.9,82,0
CUST_101955,64,Male,593,155,13,4.1,75,1
CUST_101956,42,Female,1359,160,11,2.8,46,1
CUST_101957,26,Male,1052,184,13,5.1,44,0
CUST_101958,21,Male,1593,266,4,6.7,89,0
CUST_101959,31,Male,396,168,2,0.7,94,1
CUST_101960,54,Male,869,145,2,7.8,116,0
CUST_101961,51,Male,1202,186,11,1.0,25,1
CUST_101962,28,Male,1221,353,6,4.2,71,0
CUST_101963,58,Male,1547,262,5,4.6,49,0
CUST_101964,73,Female,743,274,9,1.3,101,1
CUST_101965,20,Female,966,328,4,7.3,118,0
CUST_101966,45,Male,1454,345,5,3.9,46,0
CUST_101967,46,Male,101,223,1,1.3,91,0
CUST_101968,26,Male,1392,42,12,5.8,90,1
CUST_101969,20,Female,1582,4,12,5.4,63,1
CUST_101970,42,Female,533,276,2,7.7,77,0
CUST_101971,51,Male,1042,284,3,3.6,88,0
CUST_101972,29,Female,1946,193,5,2.3,12,1
CUST_101973,59,Male,1530,104,12,0.7,78,1
CUST_101974,26,Male,1423,247,5,5.9,57,0
CUST_101975,32,Male,1695,300,4,5.0,73,0
CUST_101976,57,Male,2102,23,14,7.8,64,1
CUST_101977,42,Female,1209,303,10,5.8,31,1
CUST_101978,22,Female,996,13,3,7.5,4,0
CUST_101979,28,Male,1694,144,9,7.9,54,0
CUST_101980,51,Female,1106,218,1,3.5,83,0
CUST_101981,41,Female,736,183,6,1.4,65,1
CUST_101982,32,Male,930,351,7,1.7,93,1
CUST_101983,55,Female,1356,242,10,2.7,109,1
CUST_101984,25,Male,975,193,4,4.2,6,0
CUST_101985,22,Male,1013,272,10,1.2,65,1
CUST_101986,65,Male,686,165,3,2.6,89,1
CUST_101987,43,Male,1918,180,8,2.6,91,1
CUST_101988,35,Female,1029,117,9,0.2,22,1
CUST_101989,23,Male,844,266,13,3.0,17,1
CUST_101990,54,Female,897,38,1,1.1,59,1
CUST_101991,65,Male,1601,44,11,3.6,29,1
CUST_101992,30,Male,1487,351,12,1.7,67,0
CUST_101993,45,Female,949,74,10,6.6,17,0
CUST_101994,22,Male,1216,226,9,0.8,2,1
CUST_101995,30,Female,1338,307,7,7.0,32,0
CUST_101996,34,Female,848,308,1,4.7,22,0
CUST_101997,67,Male,430,348,7,3.8,103,0
CUST_101998,57,Male,1458,315,5,4.5,97,0
CUST_101999,62,Male,876,13,10,3.1,58,1
CUST_102000,49,Male,1420,12,13,1.2,53,1
CUST_102001,46,Male,1361,50,13,6.2,86,1
CUST_102002,68,Male,1228,313,7,7.4,47,0
CUST_102003,20,Female,987,249,12,7.6,4,0
CUST_102004,73,Female,883,119,9,5.4,38,1
CUST_102005,57,Male,631,57,8,3.4,117,0
CUST_102006,51,Female,893,182,6,3.9,13,0
CUST_102007,57,Female,1484,264,2,5.3,61,0
CUST_102008,44,Male,1899,106,8,6.6,87,1
CUST_102009,30,Male,1826,191,12,3.1,64,1
CUST_102010,62,Female,1273,137,14,7.4,77,1
CUST_102011,50,Male,1899,188,4,2.7,84,1
CUST_102012,23,Female,1047,120,8,4.3,33,1
CUST_102013,41,Male,554,242,7,7.7,98,0
CUST_102014,36,Female,2160,319,4,7.5,38,0
CUST_102015,33,Female,1466,72,8,5.6,29,1
CUST_102016,57,Female,433,243,11,2.7,61,1
CUST_102017,45,Female,1980,131,11,1.9,32,1
CUST_102018,50,Male,828,269,12,0.8,11,1
CUST_102019,65,Male,937,52,11,5.7,18,0
CUST_102020,58,Female,1711,62,2,4.1,45,1
CUST_102021,30,Female,1881,119,9,4.7,21,1
CUST_102022,60,Male,700,264,6,3.9,12,1
CUST_102023,62,Male,1935,239,7,4.0,116,1
CUST_102024,42,Female,1637,351,10,4.7,103,1
CUST_102025,70,Female,800,255,1,7.3,20,0
CUST_102026,59,Female,1077,173,3,0.4,7,0
CUST_102027,53,Female,1958,309,14,6.5,91,1
CUST_102028,44,Female,420,237,10,3.2,71,1
CUST_102029,55,Male,1890,319,5,6.0,2,0
CUST_102030,24,Female,1623,95,12,7.6,43,0
CUST_102031,22,Male,1455,337,7,2.6,97,1
CUST_102032,60,Male,1266,57,1,0.9,21,1
CUST_102033,62,Male,2185,67,9,2.0,29,1
CUST_102034,74,Female,2259,46,5,1.9,32,1
CUST_102035,68,Male,892,94,13,6.0,45,1
CUST_102036,48,Male,1506,138,12,0.7,76,1
CUST_102037,40,Male,2137,93,3,0.6,77,1
CUST_102038,59,Male,807,232,7,5.6,103,0
CUST_102039,27,Female,1322,49,10,4.5,108,1
CUST_102040,49,Female,1702,23,8,3.5,113,1
CUST_102041,60,Male,193,62,10,4.7,59,1
CUST_102042,70,Male,1614,267,10,5.9,104,1
CUST_102043,47,Female,656,329,3,1.0,3,0
CUST_102044,56,Female,1296,118,7,4.5,39,1
CUST_102045,48,Female,1772,88,7,6.6,51,1
CUST_102046,35,Male,100,89,4,3.0,116,1
CUST_102047,53,Female,1593,55,10,6.2,8,1
CUST_102048,19,Male,2219,153,9,6.8,110,1
CUST_102049,31,Male,933,239,1,6.6,46,0
CUST_102050,30,Female,1488,265,1,5.3,66,0
CUST_102051,46,Male,1868,268,5,5.8,6,1
CUST_102052,29,Female,404,113,13,6.3,112,1
CUST_102053,56,Male,1579,166,3,5.9,58,0
CUST_102054,19,Female,1712,156,10,3.7,41,1
CUST_102055,49,Male,1519,8,13,1.4,117,1
CUST_102056,30,Male,1243,202,9,2.6,79,1
CUST_102057,63,Female,700,217,5,1.8,115,0
CUST_102058,44,Female,1896,292,7,3.0,111,1
CUST_102059,66,Female,1217,50,1,4.0,54,0
CUST_102060,58,Female,748,107,2,7.7,76,0
CUST_102061,34,Male,1041,9,11,7.7,41,1
CUST_102062,57,Female,1384,233,12,6.2,48,0
CUST_102063,48,Female,419,188,4,7.8,96,0
CUST_102064,51,Male,1209,323,9,8.0,70,0
CUST_102065,41,Female,992,309,5,7.1,116,0
CUST_102066,62,Female,1868,338,5,0.8,27,1
CUST_102067,52,Male,263,110,9,3.5,47,1
CUST_102068,65,Female,1669,145,8,4.4,77,0
CUST_102069,23,Female,1909,228,2,1.2,117,1
CUST_102070,36,Female,281,309,7,6.5,23,0
CUST_102071,47,Female,341,114,1,1.4,74,0
CUST_102072,24,Female,2093,63,10,3.2,14,1
CUST_102073,27,Female,748,275,11,0.7,61,1
CUST_102074,58,Male,2747,124,11,4.3,67,1
CUST_102075,49,Female,297,86,9,4.9,76,1
CUST_102076,51,Male,1285,70,3,5.9,25,0
CUST_102077,45,Male,1188,47,13,2.8,65,1
CUST_102078,32,Male,1096,199,2,4.8,96,0
CUST_102079,47,Male,1431,364,4,5.9,24,0
CUST_102080,54,Female,1460,201,4,6.1,53,1
CUST_102081,46,Female,1116,276,3,2.6,112,1
CUST_102082,39,Female,693,37,2,0.7,106,1
CUST_102083,21,Male,1724,203,5,0.5,73,1
CUST_102084,37,Female,1514,130,4,6.2,50,1
CUST_102085,49,Female,1257,292,5,3.2,1,1
CUST_102086,53,Female,1498,64,13,1.2,106,1
CUST_102087,67,Male,1584,263,12,1.6,39,1
CUST_102088,21,Male,819,120,12,6.2,74,1
CUST_102089,44,Female,1480,278,8,4.9,44,1
CUST_102090,34,Male,923,202,11,4.1,107,1
CUST_102091,29,Male,1601,46,2,5.1,105,1
CUST_102092,39,Female,1104,168,9,1.3,94,1
CUST_102093,34,Male,1506,110,10,2.7,5,1
CUST_102094,27,Male,983,46,1,3.1,68,1
CUST_102095,71,Female,1532,212,8,2.7,116,1
CUST_102096,18,Male,711,28,12,6.9,109,1
CUST_102097,39,Male,1218,87,5,4.7,72,1
CUST_102098,43,Male,1690,291,2,5.9,80,0
CUST_102099,73,Male,1434,157,8,2.0,65,1
CUST_102100,35,Male,1296,265,5,2.3,113,1
CUST_102101,67,Male,2102,265,10,2.0,79,1
CUST_102102,31,Male,1712,22,14,5.6,88,1
CUST_102103,64,Male,1628,256,10,2.9,15,1
CUST_102104,46,Female,1529,191,13,3.4,50,1
CUST_102105,29,Female,1591,232,14,5.7,6,1
CUST_102106,53,Female,2029,186,3,7.8,66,1
CUST_102107,52,Female,991,326,7,1.5,69,0
CUST_102108,69,Male,1705,183,4,0.7,115,1
CUST_102109,29,Female,1378,202,11,1.7,39,1
CUST_102110,24,Female,1008,65,11,5.9,105,1
CUST_102111,46,Male,1150,43,10,1.7,98,1
CUST_102112,28,Male,1310,221,12,4.8,103,1
CUST_102113,50,Male,770,17,6,4.8,96,1
CUST_102114,23,Male,1632,324,10,2.5,29,1
CUST_102115,64,Male,1149,285,8,0.7,93,1
CUST_102116,32,Female,1242,183,1,3.3,88,0
CUST_102117,49,Male,1879,44,2,1.7,46,1
CUST_102118,68,Female,1265,188,14,1.6,31,0
CUST_102119,28,Female,1976,263,13,4.3,24,1
CUST_102120,40,Male,938,174,8,5.5,119,1
CUST_102121,43,Female,651,54,7,0.8,15,1
CUST_102122,51,Female,1055,220,10,4.7,76,1
CUST_102123,63,Male,100,46,9,2.1,20,0
CUST_102124,51,Female,1653,260,2,5.5,4,0
CUST_102125,46,Female,681,195,8,6.5,58,0
CUST_102126,21,Female,891,347,6,6.5,77,0
CUST_102127,34,Male,1558,61,1,3.1,61,1
CUST_102128,52,Male,1260,166,4,4.6,105,1
CUST_102129,30,Male,980,160,14,6.4,108,1
CUST_102130,58,Female,182,151,2,0.7,10,0
CUST_102131,56,Male,1850,111,7,4.9,41,0
CUST_102132,32,Female,1562,37,9,6.7,53,1
CUST_102133,72,Male,2228,3,6,3.1,87,1
CUST_102134,46,Female,902,13,4,3.8,71,1
CUST_102135,46,Male,473,162,5,5.7,76,0
CUST_102136,28,Male,1697,344,11,0.7,48,1
CUST_102137,69,Female,1106,332,1,3.2,15,0
CUST_102138,49,Male,1514,264,13,2.5,7,1
CUST_102139,19,Female,2010,83,4,0.3,72,1
CUST_102140,64,Male,1394,265,13,1.7,71,1
CUST_102141,31,Male,1284,334,10,3.3,43,0
CUST_102142,37,Female,1315,219,3,1.7,4,1
CUST_102143,39,Female,381,146,9,4.9,114,1
CUST_102144,28,Female,1754,298,6,3.7,51,1
CUST_102145,44,Male,1786,297,4,0.5,71,1
CUST_102146,20,Female,1465,161,3,2.3,59,1
CUST_102147,34,Male,442,229,12,0.4,109,1
CUST_102148,61,Female,1139,234,13,3.0,41,0
CUST_102149,73,Female,1919,89,4,2.2,61,0
CUST_102150,45,Female,917,333,8,5.6,30,1
CUST_102151,46,Female,1792,310,12,2.6,18,1
CUST_102152,38,Female,1228,215,5,3.1,30,1
CUST_102153,64,Female,1556,97,13,5.9,7,1
CUST_102154,33,Male,994,213,11,4.0,52,0
CUST_102155,54,Female,1242,354,1,4.5,48,0
CUST_102156,37,Male,1418,312,5,6.8,23,0
CUST_102157,23,Female,658,100,8,1.8,37,1
CUST_102158,36,Female,1337,145,11,7.9,71,1
CUST_102159,74,Female,100,10,12,7.2,102,1
CUST_102160,22,Male,899,44,4,2.4,93,1
CUST_102161,20,Male,1472,251,14,7.2,98,1
CUST_102162,18,Female,1760,227,2,6.1,103,1
CUST_102163,55,Male,1436,249,13,7.5,53,0
CUST_102164,32,Female,505,169,3,5.6,105,0
CUST_102165,51,Female,1716,130,14,5.5,45,1
CUST_102166,52,Male,630,19,11,0.2,49,1
CUST_102167,66,Male,1507,336,9,3.9,49,0
CUST_102168,42,Male,647,235,14,1.8,111,1
CUST_102169,41,Male,813,345,7,2.7,82,1
CUST_102170,29,Female,722,1,3,7.8,47,0
CUST_102171,35,Male,1269,130,5,0.9,107,1
CUST_102172,32,Male,1102,27,3,5.8,25,0
CUST_102173,61,Female,1454,2,10,1.5,91,1
CUST_102174,33,Male,1191,250,4,0.3,27,1
CUST_102175,44,Male,441,222,12,4.1,12,0
CUST_102176,25,Male,1338,138,8,1.5,23,1
CUST_102177,63,Male,319,275,14,7.7,17,0
CUST_102178,42,Female,758,141,3,1.8,44,1
CUST_102179,34,Female,1018,256,3,1.7,71,1
CUST_102180,46,Male,983,312,11,0.5,24,1
CUST_102181,70,Male,376,95,11,2.8,71,1
CUST_102182,25,Female,1886,173,8,0.4,93,1
CUST_102183,32,Male,2024,57,10,4.1,60,1
CUST_102184,44,Male,2325,102,13,4.1,53,1
CUST_102185,63,Male,1774,169,10,0.6,92,1
CUST_102186,67,Male,1002,70,7,2.1,87,1
CUST_102187,69,Male,994,338,7,6.7,74,0
CUST_102188,24,Male,966,49,10,3.8,16,1
CUST_102189,20,Male,2193,347,2,3.6,107,1
CUST_102190,46,Male,1142,5,12,5.7,112,1
CUST_102191,61,Male,1835,202,7,5.8,98,0
CUST_102192,70,Female,1796,202,10,6.1,25,1
CUST_102193,41,Female,1295,179,11,6.7,66,1
CUST_102194,20,Female,474,57,10,2.0,50,1
CUST_102195,37,Male,1153,186,3,0.7,69,0
CUST_102196,63,Male,1273,92,14,3.2,78,1
CUST_102197,32,Female,1839,292,7,6.9,95,1
CUST_102198,42,Male,1210,227,13,0.8,40,1
CUST_102199,47,Female,596,112,4,4.7,6,0
CUST_102200,31,Male,1694,148,13,5.7,64,1
CUST_102201,24,Female,1086,269,8,4.0,28,1
CUST_102202,34,Female,100,203,8,2.2,9,0
CUST_102203,61,Female,1362,348,6,2.7,6,1
CUST_102204,37,Male,1450,358,13,0.8,117,1
CUST_102205,53,Female,779,56,12,2.5,17,1
CUST_102206,26,Male,1104,301,3,0.5,40,0
CUST_102207,55,Male,1529,316,6,5.9,99,1
CUST_102208,65,Male,1366,185,6,7.2,76,1
CUST_102209,74,Male,419,54,3,5.1,45,0
CUST_102210,39,Male,1827,37,11,5.3,82,1
CUST_102211,71,Male,2053,211,4,3.9,119,1
CUST_102212,70,Male,945,293,2,1.4,43,0
CUST_102213,70,Female,245,270,1,0.3,98,0
CUST_102214,19,Female,1586,351,2,2.9,46,0
CUST_102215,41,Female,863,220,7,6.1,63,0
CUST_102216,25,Male,1468,228,10,7.7,1,1
CUST_102217,28,Male,2301,358,5,3.6,59,1
CUST_102218,30,Male,427,211,9,3.1,63,1
CUST_102219,34,Male,802,298,3,3.7,79,0
CUST_102220,25,Female,1103,1,2,3.5,18,1
CUST_102221,38,Male,1846,23,4,5.1,86,1
CUST_102222,35,Female,2978,284,2,5.9,82,1
CUST_102223,47,Male,1324,188,11,6.3,113,0
CUST_102224,35,Female,384,18,7,5.3,65,1
CUST_102225,63,Male,1027,49,10,3.6,110,1
CUST_102226,64,Female,813,47,6,7.6,20,0
CUST_102227,48,Male,1561,115,8,5.7,56,0
CUST_102228,55,Female,1388,39,13,3.5,54,1
CUST_102229,49,Male,679,217,5,3.7,48,1
CUST_102230,28,Female,783,210,2,6.6,100,0
CUST_102231,62,Female,1020,262,13,3.6,54,0
CUST_102232,42,Male,1080,211,4,4.2,102,1
CUST_102233,50,Female,1179,53,1,2.5,89,1
CUST_102234,55,Male,1224,281,2,6.7,16,0
CUST_102235,58,Male,1817,355,4,4.3,20,0
CUST_102236,25,Male,1002,321,6,4.5,102,0
CUST_102237,28,Female,928,133,4,7.1,47,0
CUST_102238,39,Female,531,264,4,7.4,97,1
CUST_102239,68,Male,1088,295,14,6.6,7,0
CUST_102240,41,Male,1328,111,11,0.7,23,1
CUST_102241,58,Female,338,43,10,3.7,75,1
CUST_102242,34,Female,1029,338,10,2.9,33,0
CUST_102243,29,Female,1780,238,2,1.9,40,0
CUST_102244,74,Male,1524,247,9,7.3,110,1
CUST_102245,63,Male,1387,4,12,7.1,5,1
CUST_102246,49,Male,1511,364,10,3.8,45,1
CUST_102247,32,Male,913,349,8,1.2,111,1
CUST_102248,33,Male,847,350,8,0.3,41,1
CUST_102249,71,Female,1836,312,5,3.6,8,0
CUST_102250,39,Male,1614,173,3,0.5,115,1
CUST_102251,45,Female,827,193,6,5.0,81,1
CUST_102252,37,Female,261,3,14,4.9,115,1
CUST_102253,50,Male,837,278,9,7.2,82,0
CUST_102254,27,Female,1472,56,8,1.7,50,1
CUST_102255,57,Male,871,274,7,3.1,91,0
CUST_102256,49,Female,1365,176,14,6.9,31,1
CUST_102257,67,Male,1910,116,11,3.9,4,1
CUST_102258,50,Male,1153,84,8,0.7,66,1
CUST_102259,19,Female,1317,159,4,1.1,56,1
CUST_102260,50,Male,1542,286,6,6.5,5,0
CUST_102261,50,Female,659,80,14,6.0,81,1
CUST_102262,58,Male,813,66,5,7.0,54,0
CUST_102263,30,Male,1563,209,12,1.1,103,1
CUST_102264,47,Male,1218,10,2,6.1,96,1
CUST_102265,50,Female,1261,199,8,5.3,93,1
CUST_102266,30,Female,1217,59,3,2.0,80,1
CUST_102267,69,Male,1689,234,14,7.8,1,1
CUST_102268,43,Female,1418,307,5,4.6,76,0
CUST_102269,39,Male,1424,244,8,7.3,83,1
CUST_102270,56,Female,1811,54,11,6.9,73,1
CUST_102271,19,Female,2003,337,9,2.8,112,1
CUST_102272,55,Male,2322,9,13,4.4,61,1
CUST_102273,56,Male,910,101,9,3.6,7,1
CUST_102274,43,Male,2435,295,14,5.7,30,0
CUST_102275,63,Male,652,203,5,4.8,15,0
CUST_102276,67,Male,2168,153,2,6.3,108,0
CUST_102277,32,Female,883,110,7,0.3,4,1
CUST_102278,51,Female,1166,322,11,5.6,63,1
CUST_102279,59,Male,1209,266,11,2.7,70,1
CUST_102280,72,Male,767,152,7,1.9,38,1
CUST_102281,61,Male,1243,83,12,6.4,47,1
CUST_102282,66,Female,792,134,13,0.9,60,1
CUST_102283,57,Male,583,326,8,2.0,99,0
CUST_102284,28,Male,1181,160,8,1.8,2,0
CUST_102285,20,Female,1995,39,5,3.5,69,1
CUST_102286,23,Female,1073,176,1,2.7,8,0
CUST_102287,26,Female,1671,13,13,5.8,51,1
CUST_102288,23,Female,777,315,11,5.7,117,1
CUST_102289,26,Male,558,67,13,2.7,94,1
CUST_102290,56,Female,1427,248,4,3.6,112,1
CUST_102291,48,Female,2078,41,4,1.8,19,1
CUST_102292,49,Male,1304,184,11,5.4,94,1
CUST_102293,58,Male,1613,35,3,3.3,119,1
CUST_102294,67,Male,1948,337,8,1.2,31,1
CUST_102295,29,Female,1182,290,3,1.2,80,0
CUST_102296,25,Male,1124,76,13,2.7,102,1
CUST_102297,25,Female,1436,70,5,6.0,22,1
CUST_102298,67,Female,1525,234,2,0.4,33,1
CUST_102299,45,Female,501,11,6,2.2,114,1
CUST_102300,37,Male,1348,283,6,1.5,86,1
CUST_102301,64,Female,1200,304,8,7.7,72,0
CUST_102302,24,Male,805,24,8,5.7,37,0
CUST_102303,28,Male,1165,274,1,2.0,12,0
CUST_102304,37,Male,617,27,5,1.8,114,0
CUST_102305,33,Female,445,54,2,6.9,69,0
CUST_102306,21,Female,1233,55,10,1.7,64,1
CUST_102307,23,Female,1651,233,12,8.0,25,1
CUST_102308,39,Male,1026,277,5,2.4,54,0
CUST_102309,43,Female,720,120,10,0.9,29,0
CUST_102310,20,Female,797,225,12,5.6,13,0
CUST_102311,58,Female,1474,58,9,5.0,117,1
CUST_102312,59,Female,2034,255,4,8.0,26,1
CUST_102313,31,Female,1585,176,8,6.5,22,0
CUST_102314,28,Male,1850,54,1,3.5,93,1
CUST_102315,35,Male,676,146,8,5.5,76,1
CUST_102316,71,Male,1163,259,6,6.6,112,1
CUST_102317,29,Male,1709,152,8,4.2,110,1
CUST_102318,40,Female,500,262,6,2.3,107,0
CUST_102319,29,Male,871,19,11,1.8,92,1
CUST_102320,30,Female,1671,342,3,2.5,73,0
CUST_102321,42,Male,1329,171,12,6.8,119,1
CUST_102322,62,Male,717,197,11,3.2,10,0
CUST_102323,68,Male,385,73,8,2.4,48,1
CUST_102324,36,Female,1869,303,5,6.5,115,1
CUST_102325,72,Female,173,85,12,0.4,42,1
CUST_102326,63,Male,1516,284,10,4.8,90,0
CUST_102327,53,Female,933,302,5,7.0,117,0
CUST_102328,62,Male,1724,132,12,3.4,100,1
CUST_102329,25,Male,679,120,7,2.3,59,1
CUST_102330,46,Male,2507,216,6,4.0,53,1
CUST_102331,72,Female,1401,136,9,5.8,40,0
CUST_102332,70,Male,1484,116,7,4.2,75,1
CUST_102333,72,Male,813,61,3,0.3,62,1
CUST_102334,49,Male,1133,17,11,0.8,6,1
CUST_102335,68,Female,1146,34,11,5.8,4,1
CUST_102336,61,Male,2098,20,12,3.3,117,1
CUST_102337,35,Female,1400,208,5,6.3,91,1
CUST_102338,23,Male,1472,162,9,5.3,55,0
CUST_102339,35,Female,1466,299,11,4.7,88,1
CUST_102340,36,Male,1514,10,13,7.2,69,1
CUST_102341,39,Male,505,94,10,0.4,114,1
CUST_102342,54,Female,2225,107,14,1.4,118,1
CUST_102343,49,Female,761,105,2,5.1,3,0
CUST_102344,73,Male,1181,71,1,0.7,7,1
CUST_102345,58,Female,1966,84,11,5.2,88,1
CUST_102346,20,Male,2167,209,8,7.9,86,1
CUST_102347,45,Male,1603,259,8,7.1,12,0
CUST_102348,27,Male,948,239,2,4.8,99,0
CUST_102349,68,Female,1264,302,14,7.2,17,1
CUST_102350,52,Male,1283,232,13,1.1,67,1
CUST_102351,46,Female,1301,282,8,3.7,75,1
CUST_102352,71,Male,585,206,5,3.5,70,0
CUST_102353,32,Female,1830,264,2,2.8,107,0
CUST_102354,50,Female,1267,311,7,0.2,36,0
CUST_102355,24,Male,839,347,7,7.2,17,0
CUST_102356,29,Female,951,185,3,6.3,86,0
CUST_102357,66,Male,1335,114,14,5.3,1,1
CUST_102358,47,Male,499,79,1,1.2,108,0
CUST_102359,38,Male,1639,357,11,3.2,67,1
CUST_102360,48,Male,1317,342,4,7.4,80,0
CUST_102361,41,Male,1983,301,2,5.0,99,1
CUST_102362,37,Female,1239,50,4,4.9,78,0
CUST_102363,54,Male,657,320,8,7.3,49,1
CUST_102364,21,Female,601,95,2,4.6,51,0
CUST_102365,45,Female,1005,258,1,4.9,71,0
CUST_102366,61,Male,1058,351,11,2.9,90,1
CUST_102367,37,Female,916,62,14,3.1,43,1
CUST_102368,41,Male,1264,142,3,5.5,112,1
CUST_102369,67,Female,904,330,10,2.7,31,0
CUST_102370,66,Female,1327,222,7,4.6,24,1
CUST_102371,68,Female,940,356,13,2.4,83,1
CUST_102372,49,Male,1516,111,12,1.5,37,1
CUST_102373,58,Female,1045,104,6,3.7,65,0
CUST_102374,53,Male,1823,15,6,1.9,89,1
CUST_102375,70,Female,1526,270,7,7.2,63,0
CUST_102376,51,Female,1297,159,8,2.6,56,1
CUST_102377,53,Female,1096,157,3,4.9,74,0
CUST_102378,19,Female,440,27,3,2.3,18,1
CUST_102379,32,Male,1907,85,10,2.2,106,1
CUST_102380,51,Male,860,9,13,2.9,65,1
CUST_102381,53,Female,1245,276,8,7.3,29,1
CUST_102382,23,Female,1372,227,12,3.3,77,1
CUST_102383,56,Male,1108,186,13,6.6,4,0
CUST_102384,59,Male,1877,79,14,1.7,12,1
CUST_102385,68,Male,589,216,13,0.6,56,1
CUST_102386,68,Male,2067,57,7,6.3,48,1
CUST_102387,71,Female,1536,144,10,4.4,19,1
CUST_102388,29,Female,1077,356,5,4.1,26,0
CUST_102389,20,Male,1082,331,4,2.3,108,0
CUST_102390,62,Male,100,67,6,0.8,38,1
CUST_102391,35,Male,776,275,9,4.0,80,0
CUST_102392,57,Male,1023,105,6,7.0,108,0
CUST_102393,38,Male,1288,188,8,1.1,25,1
CUST_102394,32,Male,1830,164,1,7.4,56,1
CUST_102395,50,Female,2219,267,12,2.3,74,1
CUST_102396,52,Female,1336,51,14,4.4,101,1
CUST_102397,43,Female,1303,126,6,0.7,28,1
CUST_102398,25,Male,955,80,14,3.5,61,1
CUST_102399,53,Male,342,183,14,1.2,92,1
CUST_102400,65,Male,897,310,2,0.6,89,0
CUST_102401,47,Female,1097,17,3,7.7,89,1
CUST_102402,40,Male,1688,170,6,5.9,51,1
CUST_102403,59,Male,1460,280,2,5.8,12,0
CUST_102404,61,Female,1311,304,4,0.9,8,0
CUST_102405,31,Male,910,340,6,7.4,100,0
CUST_102406,31,Female,209,214,5,3.9,103,0
CUST_102407,19,Female,239,198,6,6.8,58,1
CUST_102408,72,Male,368,7,6,0.3,88,1
CUST_102409,54,Female,1054,11,8,2.5,23,1
CUST_102410,22,Male,1697,12,9,8.0,37,1
CUST_102411,55,Female,1684,110,5,3.5,11,0
CUST_102412,62,Male,1597,133,6,7.1,17,0
CUST_102413,58,Female,942,128,6,2.8,92,1
CUST_102414,71,Male,1772,148,6,4.3,56,0
CUST_102415,64,Female,734,54,2,6.9,53,0
CUST_102416,31,Female,1627,311,4,4.9,67,1
CUST_102417,73,Female,363,79,1,5.9,2,0
CUST_102418,56,Male,611,346,14,2.0,115,1
CUST_102419,42,Male,2026,97,12,1.4,29,1
CUST_102420,37,Female,1098,249,1,2.0,57,0
CUST_102421,19,Male,860,127,1,4.0,34,1
CUST_102422,56,Female,1751,30,7,6.4,78,1
CUST_102423,23,Male,1809,24,1,3.0,97,1
CUST_102424,34,Female,983,201,6,4.6,112,0
CUST_102425,42,Male,1339,131,2,6.5,111,1
CUST_102426,74,Female,1268,122,6,2.1,82,1
CUST_102427,45,Female,100,356,6,7.1,93,0
CUST_102428,19,Female,502,327,12,7.6,2,0
CUST_102429,52,Female,1671,150,11,0.5,75,1
CUST_102430,54,Male,784,14,3,0.7,31,1
CUST_102431,22,Female,1465,304,8,0.9,117,1
CUST_102432,18,Male,1332,29,11,6.3,113,1
CUST_102433,57,Male,1808,50,4,1.7,77,1
CUST_102434,29,Female,518,240,13,5.9,44,1
CUST_102435,73,Male,1397,283,7,3.6,90,0
CUST_102436,53,Male,1167,335,4,6.7,56,0
CUST_102437,62,Male,805,352,1,6.5,98,0
CUST_102438,40,Female,802,156,6,7.7,54,0
CUST_102439,64,Male,1314,137,5,2.2,53,1
CUST_102440,48,Male,1515,327,9,2.0,114,1
CUST_102441,28,Female,1232,336,14,0.4,74,1
CUST_102442,27,Female,1247,154,14,3.4,76,1
CUST_102443,20,Male,951,81,9,3.8,113,1
CUST_102444,71,Female,984,87,12,7.7,86,1
CUST_102445,31,Male,804,264,11,6.7,46,0
CUST_102446,33,Male,941,258,13,1.5,54,1
CUST_102447,27,Male,1497,185,8,6.4,31,1
CUST_102448,46,Female,1553,180,7,1.6,83,1
CUST_102449,27,Male,562,186,14,0.8,109,1
CUST_102450,29,Female,752,123,2,6.7,24,0
CUST_102451,47,Female,845,96,14,7.8,25,1
CUST_102452,58,Male,1168,93,8,0.9,35,1
